Fecha,Contrato,Usuario,Nodo Comercial Recepción,Descripción Nodo Comercial Recepción ,Nodo Comercial Entrega,Descripción Nodo Comercial Entrega,Zona de Tarifa de Inyección,Zona de Tarifa de Extracción,Cantidad Nominada Recepción (GJ/día),Cantidad Asignada Recepción (GJ/día),Cantidad Nominada Entrega (GJ/día),Cantidad Asignada Entrega (GJ/día), Gas en Exceso (GJ/día),Tarifa Exceso Firme (Pesos/GJ) ,Tarifa Uso Interrumpible (Pesos/GJ),Cargo Uso (Pesos),Cargo Gas en Exceso (Pesos),Total a facturar (Pesos)
25/02/2021,CENAGAS/A/200/18,Naturgy Servicios,V033,IMPTENNESSEE,N103,NORESTE,Zona 3,Zona 3,130.177,130.177,128,0,0.00,15.847040,15.847040,0.00,0.00,0.00
25/02/2021,CENAGAS/A/600/18,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,1390.253,1390.253,1367,1265.379,0.00,18.066920,18.066920,22861.50,0.00,22861.50
25/02/2021,CENAGAS/A/300/17,Enestas,V907,LAVENTA,N031,MORELIA2,Zona 8,Zona 6,1442.12,1442.12,1418,1304.995,0.00,17.087160,17.087160,22298.64,0.00,22298.64
25/02/2021,CENAGAS/B/200/19,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,2305.562,2305.562,2267,1736.907,0.00,17.087160,17.087160,29678.81,0.00,29678.81
25/02/2021,CENAGAS/B/600/17,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,1118.711,1118.711,1100,1143.424,0.00,3.667480,3.667480,4193.48,0.00,4193.48
25/02/2021,CENAGAS/B/300/17,Enestas,V907,LAVENTA,N031,MORELIA2,Zona 8,Zona 6,1148.204,1148.204,1129,1281.955,0.00,17.087160,17.087160,21904.97,0.00,21904.97
25/02/2021,CENAGAS/A/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,722.077,722.077,710,486.914,0.00,15.847040,15.847040,7716.15,0.00,7716.15
25/02/2021,CENAGAS/A/900/18,Energía Infra,V030,GLORIADIOS,N128,EZAPATA2,Zona 1,Zona 5,0,0,0,0,0.00,13.713330,13.713330,0.00,0.00,0.00
25/02/2021,CENAGAS/B/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,1976.05,1976.05,1943,1693.056,0.00,13.713330,13.713330,23217.44,0.00,23217.44
25/02/2021,CENAGAS/A/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,1972.999,1972.999,1940,1774.204,0.00,3.667480,3.667480,0.00,0.00,0.00
25/02/2021,CENAGAS/A/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,0,0,0,0,0.00,3.667480,3.667480,0.00,0.00,0.00
25/02/2021,CENAGAS/B/800/18,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,0,0,0,0,0.00,15.847040,15.847040,0.00,0.00,0.00
25/02/2021,CENAGAS/A/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,2450.994,2450.994,2410,2194.573,0.00,18.066920,18.066920,39649.17,0.00,39649.17
25/02/2021,CENAGAS/B/900/17,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,1627.216,1627.216,1600,1600,0.00,3.667480,3.667480,0.00,0.00,0.00
25/02/2021,CENAGAS/B/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,1600.774,1600.774,1574,1439.483,0.00,3.667480,3.667480,0.00,0.00,0.00
25/02/2021,CENAGAS/A/100/17,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,782.081,782.081,769,769,0.00,1.333220,1.333220,0.00,0.00,0.00
25/02/2021,CENAGAS/A/600/18,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,268.491,268.491,264,240.401,0.00,3.553100,3.553100,0.00,0.00,0.00
25/02/2021,CENAGAS/B/400/17,BP Energía México,V067,IMPENERGT,N037,BPPUEBLA,Zona 3,Zona 7,6442.758,6442.758,6335,6335,0.00,13.713330,13.713330,0.00,0.00,0.00
25/02/2021,CENAGAS/A/300/18,BP Energía México,V067,IMPENERGT,N054,BPTIZAYUCA,Zona 3,Zona 5,1090.235,1090.235,1072,798.719,0.00,15.847040,15.847040,0.00,0.00,0.00
25/02/2021,CENAGAS/A/600/17,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,3096.795,3096.795,3045,3382.12,0.00,13.713330,13.713330,0.00,0.00,0.00
25/02/2021,CENAGAS/A/700/17,Energía Infra,V030,GLORIADIOS,N128,EZAPATA2,Zona 1,Zona 5,1418.729,1418.729,1395,1441.299,0.00,3.667480,3.667480,0.00,0.00,0.00
25/02/2021,CENAGAS/A/200/19,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,8266.257,8266.257,8128,8128,126.42,17.087160,17.087160,0.00,2160.11,2160.11
25/02/2021,CENAGAS/A/400/17,BP Energía México,V067,IMPENERGT,N037,BPPUEBLA,Zona 3,Zona 7,2034.02,2034.02,2000,2270.957,270.96,17.087160,17.087160,0.00,4629.89,4629.89
25/02/2021,CENAGAS/A/800/17,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,1795.023,1795.023,1765,1323.318,0.00,4.566080,4.566080,0.00,0.00,0.00
25/02/2021,CENAGAS/A/100/19,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,8012.005,8012.005,7878,7224.144,0.00,13.713330,13.713330,0.00,0.00,0.00
25/02/2021,CENAGAS/A/800/18,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,5796.957,5796.957,5700,4966.764,0.00,13.713330,13.713330,0.00,0.00,0.00
25/02/2021,CENAGAS/B/300/18,BP Energía México,V067,IMPENERGT,N054,BPTIZAYUCA,Zona 3,Zona 5,3260.534,3260.534,3206,2932.01,"2,219.09",3.667480,3.667480,0.00,8138.46,8138.46
25/02/2021,CENAGAS/B/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,203.402,203.402,200,0,0.00,15.847040,15.847040,0.00,0.00,0.00
25/02/2021,CENAGAS/B/100/17,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,2917.802,2505.233,2869,2869,0.00,7.876970,7.876970,0.00,0.00,0.00
26/02/2021,CENAGAS/A/500/18,Comisión Federal de Electricidad,V045,PEPMENDOZA,E168,CFESALAMANCACOG,Zona 7,Zona 6,765.809,765.809,753,753,0.00,1.419390,1.419390,0.00,0.00,0.00
26/02/2021,CENAGAS/A/100/18,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,6818.035,6818.035,6704,5971.237,0.00,1.419390,1.419390,0.00,0.00,0.00
26/02/2021,CENAGAS/B/100/19,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,915.309,915.309,900,900,0.00,17.087160,17.087160,0.00,0.00,0.00
26/02/2021,CENAGAS/A/900/17,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,61.021,61.021,60,221.092,0.00,3.667480,3.667480,810.85,0.00,810.85
26/02/2021,CENAGAS/A/200/17,Comisión Federal de Electricidad,V033,IMPTENNESSEE,E077,VERACRUZ,Zona 3,Zona 7,4349.752,4349.752,4277,3187.379,0.00,15.847040,15.847040,50510.52,0.00,50510.52
26/02/2021,CENAGAS/A/500/17,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,0,0,0,447.041,0.00,13.713330,13.713330,6130.42,0.00,6130.42
26/02/2021,CENAGAS/A/200/18,Naturgy Servicios,V033,IMPTENNESSEE,N103,NORESTE,Zona 3,Zona 3,130.177,130.177,128,0,0.00,15.847040,15.847040,0.00,0.00,0.00
26/02/2021,CENAGAS/A/600/18,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,1390.253,1390.253,1367,1246.549,0.00,18.066920,18.066920,22521.30,0.00,22521.30
26/02/2021,CENAGAS/A/300/17,Enestas,V907,LAVENTA,N031,MORELIA2,Zona 8,Zona 6,1442.12,1442.12,1418,1415.222,0.00,17.087160,17.087160,24182.12,0.00,24182.12
26/02/2021,CENAGAS/B/200/19,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,3427.324,3427.324,3370,2697.279,0.00,17.087160,17.087160,46088.84,0.00,46088.84
26/02/2021,CENAGAS/B/600/17,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,1118.711,1118.711,1100,1112.773,0.00,3.667480,3.667480,4081.07,0.00,4081.07
26/02/2021,CENAGAS/B/300/17,Enestas,V907,LAVENTA,N031,MORELIA2,Zona 8,Zona 6,1148.204,1148.204,1129,1234.834,0.00,17.087160,17.087160,21099.81,0.00,21099.81
26/02/2021,CENAGAS/A/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,722.077,722.077,710,454.858,0.00,15.847040,15.847040,7208.15,0.00,7208.15
26/02/2021,CENAGAS/A/900/18,Energía Infra,V030,GLORIADIOS,N128,EZAPATA2,Zona 1,Zona 5,0,0,0,0,0.00,13.713330,13.713330,0.00,0.00,0.00
26/02/2021,CENAGAS/B/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,1976.05,1976.05,1943,1801.854,0.00,13.713330,13.713330,24709.42,0.00,24709.42
26/02/2021,CENAGAS/B/100/18,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,301.035,301.035,296,263.647,0.00,18.066920,18.066920,4763.29,0.00,4763.29
26/02/2021,CENAGAS/A/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,1972.999,1972.999,1940,1917.217,0.00,3.667480,3.667480,0.00,0.00,0.00
26/02/2021,CENAGAS/A/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,297.984,297.984,293,0,0.00,3.667480,3.667480,0.00,0.00,0.00
26/02/2021,CENAGAS/B/800/18,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,325.443,325.443,320,203.204,0.00,15.847040,15.847040,3220.18,0.00,3220.18
26/02/2021,CENAGAS/A/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,2442.858,2442.858,2402,2126.97,0.00,18.066920,18.066920,38427.80,0.00,38427.80
26/02/2021,CENAGAS/B/900/17,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,1627.216,1627.216,1600,1600,0.00,3.667480,3.667480,0.00,0.00,0.00
26/02/2021,CENAGAS/B/700/17,Energía Infra,V030,GLORIADIOS,N128,EZAPATA2,Zona 1,Zona 5,0,0,0,5.27,0.00,3.667480,3.667480,19.33,0.00,19.33
26/02/2021,CENAGAS/B/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,1600.774,1600.774,1574,1555.515,0.00,3.667480,3.667480,0.00,0.00,0.00
26/02/2021,CENAGAS/A/100/17,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,782.081,782.081,769,769,0.00,1.333220,1.333220,0.00,0.00,0.00
26/02/2021,CENAGAS/A/600/18,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,268.491,268.491,264,233.772,0.00,3.553100,3.553100,0.00,0.00,0.00
26/02/2021,CENAGAS/B/400/17,BP Energía México,V067,IMPENERGT,N037,BPPUEBLA,Zona 3,Zona 7,6408.18,6408.18,6301,6301,0.00,13.713330,13.713330,0.00,0.00,0.00
26/02/2021,CENAGAS/A/300/18,BP Energía México,V067,IMPENERGT,N054,BPTIZAYUCA,Zona 3,Zona 5,1090.235,1090.235,1072,978.486,0.00,15.847040,15.847040,0.00,0.00,0.00
26/02/2021,CENAGAS/A/600/17,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,3075.438,3075.438,3024,3470.098,0.00,13.713330,13.713330,0.00,0.00,0.00
26/02/2021,CENAGAS/A/700/17,Energía Infra,V030,GLORIADIOS,N128,EZAPATA2,Zona 1,Zona 5,1424.831,1424.831,1401,1450,0.00,3.667480,3.667480,0.00,0.00,0.00
26/02/2021,CENAGAS/A/200/19,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,8138.114,8138.114,8002,8002,0.42,17.087160,17.087160,0.00,7.13,7.13
26/02/2021,CENAGAS/A/400/17,BP Energía México,V067,IMPENERGT,N037,BPPUEBLA,Zona 3,Zona 7,2034.02,2034.02,2000,2187.484,187.48,17.087160,17.087160,0.00,3203.57,3203.57
26/02/2021,CENAGAS/A/800/17,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,1795.023,1795.023,1765,1135.576,0.00,4.566080,4.566080,0.00,0.00,0.00
26/02/2021,CENAGAS/A/100/19,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,7999.801,7999.801,7866,7049.752,0.00,13.713330,13.713330,0.00,0.00,0.00
26/02/2021,CENAGAS/A/800/18,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,5796.957,5796.957,5700,5285.934,0.00,13.713330,13.713330,0.00,0.00,0.00
26/02/2021,CENAGAS/B/300/18,BP Energía México,V067,IMPENERGT,N054,BPTIZAYUCA,Zona 3,Zona 5,2962.55,2962.55,2913,2878.79,"2,433.61",3.667480,3.667480,0.00,8925.23,8925.23
26/02/2021,CENAGAS/B/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,691.567,691.567,680,680,0.00,15.847040,15.847040,0.00,0.00,0.00
26/02/2021,CENAGAS/B/100/17,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,2917.802,2308.359,2869,2869,0.00,7.876970,7.876970,0.00,0.00,0.00
27/02/2021,CENAGAS/A/500/18,Comisión Federal de Electricidad,V045,PEPMENDOZA,E168,CFESALAMANCACOG,Zona 7,Zona 6,765.809,765.809,753,753,0.00,1.419390,1.419390,0.00,0.00,0.00
27/02/2021,CENAGAS/A/100/18,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,6818.035,6818.035,6704,5932.322,0.00,1.419390,1.419390,0.00,0.00,0.00
27/02/2021,CENAGAS/B/100/19,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,915.309,915.309,900,900,0.00,17.087160,17.087160,0.00,0.00,0.00
27/02/2021,CENAGAS/A/900/17,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,61.021,61.021,60,43.531,0.00,3.667480,3.667480,159.65,0.00,159.65
27/02/2021,CENAGAS/A/200/17,Comisión Federal de Electricidad,V033,IMPTENNESSEE,E077,VERACRUZ,Zona 3,Zona 7,4323.31,4323.31,4251,3678.278,0.00,15.847040,15.847040,58289.82,0.00,58289.82
27/02/2021,CENAGAS/A/500/17,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,0,0,0,374.514,0.00,13.713330,13.713330,5135.83,0.00,5135.83
27/02/2021,CENAGAS/A/200/18,Naturgy Servicios,V033,IMPTENNESSEE,N103,NORESTE,Zona 3,Zona 3,130.177,130.177,128,167.353,0.00,15.847040,15.847040,2652.05,0.00,2652.05
27/02/2021,CENAGAS/A/600/18,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,1390.253,1390.253,1367,1283.334,0.00,18.066920,18.066920,23185.89,0.00,23185.89
27/02/2021,CENAGAS/A/300/17,Enestas,V907,LAVENTA,N031,MORELIA2,Zona 8,Zona 6,1442.12,1442.12,1418,1468.102,0.00,17.087160,17.087160,25085.69,0.00,25085.69
27/02/2021,CENAGAS/B/200/19,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,3300.197,3300.197,3245,1893.966,0.00,17.087160,17.087160,32362.50,0.00,32362.50
27/02/2021,CENAGAS/B/600/17,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,1118.711,1118.711,1100,971.58,0.00,3.667480,3.667480,3563.25,0.00,3563.25
27/02/2021,CENAGAS/B/300/17,Enestas,V907,LAVENTA,N031,MORELIA2,Zona 8,Zona 6,1097.354,1097.354,1079,1182.447,0.00,17.087160,17.087160,20204.66,0.00,20204.66
27/02/2021,CENAGAS/A/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,722.077,722.077,710,352.824,0.00,15.847040,15.847040,5591.22,0.00,5591.22
27/02/2021,CENAGAS/A/900/18,Energía Infra,V030,GLORIADIOS,N128,EZAPATA2,Zona 1,Zona 5,0,0,0,0,0.00,13.713330,13.713330,0.00,0.00,0.00
27/02/2021,CENAGAS/B/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,1264.143,1264.143,1243,1105.32,0.00,13.713330,13.713330,15157.62,0.00,15157.62
27/02/2021,CENAGAS/B/100/18,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,301.035,301.035,296,261.928,0.00,18.066920,18.066920,4732.23,0.00,4732.23
27/02/2021,CENAGAS/A/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,1972.999,1972.999,1940,1887.662,0.00,3.667480,3.667480,0.00,0.00,0.00
27/02/2021,CENAGAS/A/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,225.776,225.776,222,0,0.00,3.667480,3.667480,0.00,0.00,0.00
27/02/2021,CENAGAS/B/800/18,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,1037.35,1037.35,1020,396.808,0.00,15.847040,15.847040,6288.23,0.00,6288.23
27/02/2021,CENAGAS/A/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,2388.956,2388.956,2349,2106.851,0.00,18.066920,18.066920,38064.31,0.00,38064.31
27/02/2021,CENAGAS/B/900/17,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,1627.216,1627.216,1600,1600,0.00,3.667480,3.667480,0.00,0.00,0.00
27/02/2021,CENAGAS/B/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,1600.774,1600.774,1574,1531.536,0.00,3.667480,3.667480,0.00,0.00,0.00
27/02/2021,CENAGAS/A/100/17,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,782.081,782.081,769,769,0.00,1.333220,1.333220,0.00,0.00,0.00
27/02/2021,CENAGAS/A/600/18,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,268.491,268.491,264,236.785,0.00,3.553100,3.553100,0.00,0.00,0.00
27/02/2021,CENAGAS/B/400/17,BP Energía México,V067,IMPENERGT,N037,BPPUEBLA,Zona 3,Zona 7,6405.129,6405.129,6298,6298,0.00,13.713330,13.713330,0.00,0.00,0.00
27/02/2021,CENAGAS/A/300/18,BP Energía México,V067,IMPENERGT,N054,BPTIZAYUCA,Zona 3,Zona 5,1090.235,1090.235,1072,1072,0.00,15.847040,15.847040,0.00,0.00,0.00
27/02/2021,CENAGAS/A/600/17,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,3071.37,3071.37,3020,3067.525,0.00,13.713330,13.713330,0.00,0.00,0.00
27/02/2021,CENAGAS/A/700/17,Energía Infra,V030,GLORIADIOS,N128,EZAPATA2,Zona 1,Zona 5,1460.426,1460.426,1436,1312.606,0.00,3.667480,3.667480,0.00,0.00,0.00
27/02/2021,CENAGAS/A/200/19,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,8138.114,8138.114,8002,8002,0.42,17.087160,17.087160,0.00,7.13,7.13
27/02/2021,CENAGAS/A/400/17,BP Energía México,V067,IMPENERGT,N037,BPPUEBLA,Zona 3,Zona 7,2034.02,2034.02,2000,2191.745,191.75,17.087160,17.087160,0.00,3276.38,3276.38
27/02/2021,CENAGAS/A/800/17,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,1795.023,1795.023,1765,1366.827,0.00,4.566080,4.566080,0.00,0.00,0.00
27/02/2021,CENAGAS/A/100/19,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,7899.117,7899.117,7767,6925.354,0.00,13.713330,13.713330,0.00,0.00,0.00
27/02/2021,CENAGAS/A/800/18,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,5796.957,5796.957,5700,5068.644,0.00,13.713330,13.713330,0.00,0.00,0.00
27/02/2021,CENAGAS/B/300/18,BP Energía México,V067,IMPENERGT,N054,BPTIZAYUCA,Zona 3,Zona 5,3034.758,3034.758,2984,2903.497,"2,267.39",3.667480,3.667480,0.00,8315.61,8315.61
27/02/2021,CENAGAS/B/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,691.567,691.567,680,680,0.47,15.847040,15.847040,0.00,7.38,7.38
27/02/2021,CENAGAS/B/100/17,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,2917.802,2638.992,2869,2869,0.00,7.876970,7.876970,0.00,0.00,0.00
28/02/2021,CENAGAS/A/500/18,Comisión Federal de Electricidad,V045,PEPMENDOZA,E168,CFESALAMANCACOG,Zona 7,Zona 6,765.809,765.809,753,753,0.00,1.419390,1.419390,0.00,0.00,0.00
28/02/2021,CENAGAS/A/100/18,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,6818.035,6818.035,6704,5904.026,0.00,1.419390,1.419390,0.00,0.00,0.00
28/02/2021,CENAGAS/B/100/19,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,915.309,915.309,900,900,0.00,17.087160,17.087160,0.00,0.00,0.00
28/02/2021,CENAGAS/A/900/17,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,61.021,61.021,60,0,0.00,3.667480,3.667480,0.00,0.00,0.00
28/02/2021,CENAGAS/A/200/17,Comisión Federal de Electricidad,V033,IMPTENNESSEE,E077,VERACRUZ,Zona 3,Zona 7,4360.939,4360.939,4288,3012.218,0.00,15.847040,15.847040,47734.74,0.00,47734.74
28/02/2021,CENAGAS/A/500/17,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,0,0,0,562.254,0.00,13.713330,13.713330,7710.37,0.00,7710.37
28/02/2021,CENAGAS/A/200/18,Naturgy Servicios,V033,IMPTENNESSEE,N103,NORESTE,Zona 3,Zona 3,130.177,130.177,128,36.353,0.00,15.847040,15.847040,576.09,0.00,576.09
28/02/2021,CENAGAS/A/600/18,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,1390.253,1390.253,1367,1311.27,0.00,18.066920,18.066920,23690.61,0.00,23690.61
28/02/2021,CENAGAS/A/300/17,Enestas,V907,LAVENTA,N031,MORELIA2,Zona 8,Zona 6,1439.069,1439.069,1415,784.567,0.00,17.087160,17.087160,13406.02,0.00,13406.02
28/02/2021,CENAGAS/B/200/19,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,2415.399,2415.399,2375,344.92,0.00,17.087160,17.087160,5893.70,0.00,5893.70
28/02/2021,CENAGAS/B/600/17,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,1118.711,1118.711,1100,631.896,0.00,3.667480,3.667480,2317.47,0.00,2317.47
28/02/2021,CENAGAS/B/300/17,Enestas,V907,LAVENTA,N031,MORELIA2,Zona 8,Zona 6,843.101,843.101,829,954.667,0.00,17.087160,17.087160,16312.55,0.00,16312.55
28/02/2021,CENAGAS/A/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,722.077,722.077,710,370.533,0.00,15.847040,15.847040,5871.85,0.00,5871.85
28/02/2021,CENAGAS/A/900/18,Energía Infra,V030,GLORIADIOS,N128,EZAPATA2,Zona 1,Zona 5,0,0,0,0,0.00,13.713330,13.713330,0.00,0.00,0.00
28/02/2021,CENAGAS/B/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,1264.143,1264.143,1243,1192.89,0.00,13.713330,13.713330,16358.49,0.00,16358.49
28/02/2021,CENAGAS/B/100/18,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,301.035,301.035,296,260.679,0.00,18.066920,18.066920,4709.67,0.00,4709.67
28/02/2021,CENAGAS/A/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,1972.999,1972.999,1940,1767.661,0.00,3.667480,3.667480,0.00,0.00,0.00
28/02/2021,CENAGAS/A/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,2.034,2.034,2,0,0.00,3.667480,3.667480,0.00,0.00,0.00
28/02/2021,CENAGAS/B/800/18,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,1037.35,1037.35,1020,944.032,0.00,15.847040,15.847040,14960.11,0.00,14960.11
28/02/2021,CENAGAS/A/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,2229.286,2229.286,2192,1736.999,0.00,18.066920,18.066920,31382.22,0.00,31382.22
28/02/2021,CENAGAS/B/900/17,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,1627.216,1627.216,1600,1542.073,0.00,3.667480,3.667480,0.00,0.00,0.00
28/02/2021,CENAGAS/B/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,1600.774,1600.774,1574,1434.174,0.00,3.667480,3.667480,0.00,0.00,0.00
28/02/2021,CENAGAS/A/100/17,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,782.081,782.081,769,769,0.00,1.333220,1.333220,0.00,0.00,0.00
28/02/2021,CENAGAS/A/600/18,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,268.491,268.491,264,209.201,0.00,3.553100,3.553100,0.00,0.00,0.00
28/02/2021,CENAGAS/B/400/17,BP Energía México,V067,IMPENERGT,N037,BPPUEBLA,Zona 3,Zona 7,6472.252,6240.085,6364,6135.716,0.00,13.713330,13.713330,0.00,0.00,0.00
28/02/2021,CENAGAS/A/300/18,BP Energía México,V067,IMPENERGT,N054,BPTIZAYUCA,Zona 3,Zona 5,1090.235,1051.127,1072,1033.546,0.00,15.847040,15.847040,0.00,0.00,0.00
